Trajectories
100
,,Sano:Wrist,,,Sano:MPH3,,,Sano:PIP3,,,Sano:DIP3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
162,0,-128.799408,157.273544,38.670399,-31.607244,71.117386,53.430367,9.561963,36.011818,49.324997,34.101063,4.421865,31.769245
163,0,-128.829788,157.263123,38.672924,-31.573996,71.106735,53.422661,9.563066,36.010914,49.328182,34.102257,4.409619,31.789679
164,0,-128.785370,157.241653,38.654720,-31.589914,71.119797,53.433159,9.525685,35.961483,49.293152,34.086903,4.325695,31.780052
165,0,-128.780411,157.244446,38.646255,-31.572279,71.119370,53.410767,9.523931,35.984871,49.294968,34.066334,4.344142,31.765175
166,0,-128.781357,157.256866,38.624332,-31.581987,71.155701,53.407940,9.530122,35.977001,49.285141,34.084953,4.327642,31.777225
167,0,-128.778793,157.243271,38.639435,-31.552568,71.117989,53.415504,9.574489,36.000740,49.312252,34.094769,4.393011,31.752649
168,0,-128.777145,157.273880,38.640678,-31.575703,71.136551,53.402084,9.526956,35.974766,49.281822,34.086346,4.314364,31.767208
169,0,-128.755142,157.282211,38.647041,-31.559259,71.127464,53.397816,9.526768,35.980450,49.270836,34.088463,4.359042,31.780209
170,0,-128.752823,157.309723,38.660694,-31.552866,71.131279,53.395298,9.574110,36.017021,49.309269,34.111477,4.399682,31.753145
171,0,-128.722824,157.327133,38.698940,-31.550180,71.159760,53.398033,9.651379,36.002125,49.332615,34.116230,4.420772,31.758774
172,0,-128.678589,157.318161,38.653862,-31.538609,71.164902,53.391060,9.627605,36.027523,49.321373,34.115608,4.421831,31.754009
173,0,-128.667984,157.356003,38.684490,-31.531639,71.161530,53.380749,9.575541,36.016525,49.270565,34.096752,4.364874,31.774920
174,0,-128.672653,157.335373,38.709179,-31.545624,71.156647,53.398758,9.657394,36.021957,49.345497,34.115372,4.444274,31.762573
175,0,-128.653931,157.344742,38.705791,-31.520922,71.159187,53.397194,9.682620,36.021980,49.348160,34.115887,4.443024,31.770039
176,0,-128.669403,157.367859,38.676098,-31.532791,71.169411,53.385693,9.584744,36.011154,49.287094,34.086582,4.363487,31.779736
177,0,-128.636047,157.363571,38.695007,-31.528805,71.167076,53.391052,9.645275,36.028671,49.315376,34.111984,4.425278,31.763073
178,0,-128.622208,157.366516,38.688847,-31.526930,71.168488,53.393677,9.644567,36.040981,49.319645,34.102314,4.433101,31.760406
179,0,-128.598694,157.378601,38.706032,-31.530067,71.178673,53.400757,9.648579,36.017635,49.351841,34.121216,4.444755,31.772167
180,0,-128.585098,157.402740,38.705948,-31.527407,71.177452,53.390667,9.592221,36.052315,49.340279,34.123520,4.433595,31.780474
