Trajectories
100
,,Y_Hara_Hand:forearm,,,Y_Hara_Hand:mp,,,Y_Hara_Hand:PIP,,,Y_Hara_Hand:DIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
89,0,333.577789,75.978836,76.839149,322.686340,104.820633,129.064819,274.532654,123.557259,154.862747,125.420616,166.166962,147.282532
90,0,333.495758,76.040726,76.881332,322.685730,104.874664,129.222168,274.461761,123.569916,154.964859,125.384537,166.132874,147.303253
91,0,333.531036,76.075539,77.047737,322.647339,104.918495,129.371445,274.415283,123.589668,155.063950,125.376854,166.132812,147.313904
92,0,333.561432,76.078941,77.233795,322.653473,104.937653,129.529938,274.367737,123.607597,155.118088,125.373932,166.114670,147.295334
93,0,333.638855,76.067368,77.420914,322.645569,105.002243,129.654434,274.364044,123.651939,155.192993,125.365242,166.086090,147.234863
94,0,333.716400,76.114624,77.586006,322.688751,105.025970,129.784241,274.324158,123.685585,155.275009,125.346169,166.121979,147.299667
95,0,333.879211,76.149010,77.783852,322.691071,105.078453,129.957153,274.305817,123.715057,155.298706,125.324158,166.101608,147.283524
96,0,333.981659,76.163452,77.952484,322.726593,105.132759,130.079147,274.289520,123.766045,155.383118,125.337761,166.108261,147.258926
97,0,334.104279,76.236809,78.098633,322.751587,105.174934,130.204117,274.301788,123.798447,155.419952,125.465691,165.791504,147.036057
98,0,334.195251,76.267548,78.233681,322.768280,105.213142,130.338959,274.299286,123.778984,155.485214,125.413628,166.034729,147.249374
99,0,334.240479,76.278450,78.312126,322.767944,105.235786,130.407898,274.268036,123.755348,155.563431,125.380623,165.989655,147.310959
100,0,334.269897,76.349731,78.335793,322.776764,105.231903,130.473358,274.272949,123.738510,155.574585,125.397461,165.966690,147.314667
101,0,334.349640,76.354980,78.389557,322.751160,105.221642,130.502014,274.244690,123.732277,155.577805,125.442032,165.656754,147.160294
102,0,334.351685,76.410881,78.323326,322.771454,105.234894,130.483505,274.258179,123.680267,155.560318,125.442696,165.628403,147.168869
103,0,334.356873,76.410187,78.314125,322.738129,105.229553,130.469879,274.211945,123.673256,155.552719,125.452461,165.618912,147.132492
104,0,334.341797,76.448166,78.247437,322.708832,105.228050,130.412323,274.194519,123.676804,155.484772,125.416397,165.613693,147.125748
105,0,334.268555,76.419151,78.145424,322.694183,105.225578,130.334366,274.172363,123.675362,155.418503,125.419739,165.610718,147.103165
106,0,334.236786,76.453621,78.125519,322.696228,105.225105,130.274033,274.169556,123.674911,155.398972,125.389519,165.602859,147.106613
107,0,334.183136,76.440300,78.042191,322.693817,105.225677,130.222031,274.154022,123.679863,155.356796,125.316154,165.903412,147.273117
108,0,334.097839,76.495651,77.914635,322.685089,105.272255,130.101990,274.183014,123.758232,155.317596,125.268234,165.980667,147.270172
109,0,334.069061,76.537399,77.811813,322.698700,105.324806,130.033859,274.180389,123.795990,155.260574,125.357941,165.715164,147.036148
110,0,334.021881,76.590889,77.767197,322.679382,105.371986,129.968903,274.197784,123.838387,155.240860,125.380127,165.757034,147.038223
111,0,334.041199,76.668800,77.757019,322.684662,105.437584,129.942413,274.228546,123.902794,155.225098,125.300644,166.059357,147.236008
112,0,334.056396,76.752136,77.698189,322.728943,105.511047,129.926697,274.250458,123.939415,155.227982,125.286224,166.073776,147.227737
113,0,334.019287,76.827904,77.704048,322.681458,105.602768,129.932114,274.217834,124.011795,155.214554,125.316872,166.093369,147.199249
114,0,334.043213,76.869385,77.737518,322.668915,105.631393,129.955612,274.197876,124.016747,155.206604,125.290024,166.091385,147.213531
